DATE,GEO,CATEGORY,VALUE
2025-10-01,"Guelph, Ontario",house,120.7
2025-10-01,"Halifax, Nova Scotia",house,127.7
2025-10-01,"Hamilton, Ontario",house,110.8
2025-10-01,"Kelowna, British Columbia",house,120
2025-10-01,"Kitchener-Cambridge-Waterloo, Ontario",house,152.9
2025-10-01,"London, Ontario",house,138.9
2025-10-01,Manitoba,house,144.5
2025-10-01,"Montréal, Quebec",house,158
2025-10-01,New Brunswick,house,120.7
2025-10-01,Newfoundland and Labrador,house,109.8
2025-10-01,Nova Scotia,house,127.7
2025-10-01,Ontario,house,120.3
2025-10-01,"Oshawa, Ontario",house,117.9
2025-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,160.7
2025-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116.2
2025-10-01,Prairie Region,house,120.2
2025-10-01,Prince Edward Island,house,123.7
2025-10-01,Quebec,house,148.6
2025-10-01,"Québec, Quebec",house,142.1
2025-10-01,"Regina, Saskatchewan",house,106.1
2025-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-10-01,Saskatchewan,house,109.6
2025-10-01,"Saskatoon, Saskatchewan",house,111.7
2025-10-01,"Sherbrooke, Quebec",house,110.8
2025-10-01,"St. Catharines-Niagara, Ontario",house,123.7
2025-10-01,"St. John's, Newfoundland and Labrador",house,109.8
2025-10-01,"Toronto, Ontario",house,109.4
2025-10-01,"Trois-Rivières, Quebec",house,119.1
2025-10-01,"Vancouver, British Columbia",house,125.9
2025-10-01,"Victoria, British Columbia",house,121.6
2025-10-01,"Windsor, Ontario",house,144.7
2025-10-01,"Winnipeg, Manitoba",house,144.5
2025-11-01,Alberta,house,118.7
2025-11-01,Atlantic Region,house,121.2
2025-11-01,British Columbia,house,124.9
2025-11-01,"Calgary, Alberta",house,130.2
2025-11-01,Canada,house,122.2
2025-11-01,"Charlottetown, Prince Edward Island",house,123.7
2025-11-01,"Edmonton, Alberta",house,105.6
2025-11-01,"Greater Sudbury, Ontario",house,117.1
2025-11-01,"Guelph, Ontario",house,120.7
2025-11-01,"Halifax, Nova Scotia",house,127.7
2025-11-01,"Hamilton, Ontario",house,110.8
2025-11-01,"Kelowna, British Columbia",house,119.5
2025-11-01,"Kitchener-Cambridge-Waterloo, Ontario",house,153.4
2025-11-01,"London, Ontario",house,137.8
2025-11-01,Manitoba,house,145
2025-11-01,"Montréal, Quebec",house,158.2
2025-11-01,New Brunswick,house,120.7
2025-11-01,Newfoundland and Labrador,house,109.8
2025-11-01,Nova Scotia,house,127.7
2025-11-01,Ontario,house,120.2
2025-11-01,"Oshawa, Ontario",house,117.5
2025-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,160.7
2025-11-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116.2
2025-11-01,Prairie Region,house,120.6
2025-11-01,Prince Edward Island,house,123.7
2025-11-01,Quebec,house,148.7
2025-11-01,"Québec, Quebec",house,142.1
2025-11-01,"Regina, Saskatchewan",house,107.1
2025-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-11-01,Saskatchewan,house,110.1
2025-11-01,"Saskatoon, Saskatchewan",house,112
2025-11-01,"Sherbrooke, Quebec",house,110.8
2025-11-01,"St. Catharines-Niagara, Ontario",house,122.7
2025-11-01,"St. John's, Newfoundland and Labrador",house,109.8
2025-11-01,"Toronto, Ontario",house,109.4
2025-11-01,"Trois-Rivières, Quebec",house,119.1
2025-11-01,"Vancouver, British Columbia",house,125.7
2025-11-01,"Victoria, British Columbia",house,122.1
2025-11-01,"Windsor, Ontario",house,144.5
2025-11-01,"Winnipeg, Manitoba",house,145
2025-12-01,Alberta,house,118.5
2025-12-01,Atlantic Region,house,121.2
2025-12-01,British Columbia,house,124.6
2025-12-01,"Calgary, Alberta",house,130.3
2025-12-01,Canada,house,122
2025-12-01,"Charlottetown, Prince Edward Island",house,123.7
2025-12-01,"Edmonton, Alberta",house,105
2025-12-01,"Greater Sudbury, Ontario",house,118.9
2025-12-01,"Guelph, Ontario",house,120.7
2025-12-01,"Halifax, Nova Scotia",house,127.5
2025-12-01,"Hamilton, Ontario",house,109.6
2025-12-01,"Kelowna, British Columbia",house,118.9
2025-12-01,"Kitchener-Cambridge-Waterloo, Ontario",house,153
2025-12-01,"London, Ontario",house,137.8
2025-12-01,Manitoba,house,145.4
2025-12-01,"Montréal, Quebec",house,158.4
2025-12-01,New Brunswick,house,120.7
2025-12-01,Newfoundland and Labrador,house,109.8
2025-12-01,Nova Scotia,house,127.5
2025-12-01,Ontario,house,120
2025-12-01,"Oshawa, Ontario",house,116.9
2025-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,160.4
2025-12-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116.2
2025-12-01,Prairie Region,house,120.4
2025-12-01,Prince Edward Island,house,123.7
2025-12-01,Quebec,house,149.1
2025-12-01,"Québec, Quebec",house,143.1
2025-12-01,"Regina, Saskatchewan",house,107
2025-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-12-01,Saskatchewan,house,110.1
2025-12-01,"Saskatoon, Saskatchewan",house,112
2025-12-01,"Sherbrooke, Quebec",house,112.4
2025-12-01,"St. Catharines-Niagara, Ontario",house,122.7
2025-12-01,"St. John's, Newfoundland and Labrador",house,109.8
2025-12-01,"Toronto, Ontario",house,109.3
2025-12-01,"Trois-Rivières, Quebec",house,119.5
2025-12-01,"Vancouver, British Columbia",house,125.4
2025-12-01,"Victoria, British Columbia",house,122
2025-12-01,"Windsor, Ontario",house,144.5
2025-12-01,"Winnipeg, Manitoba",house,145.4
